relation_id,subject,predicate,object,hub_entity,hub_connectivity,confidence,section,source_paper,source_text,llama3.1_8b_text_accuracy,llama3.1_8b_text_faithfulness,llama3.1_8b_text_boundary_quality,llama3.1_8b_text_justification,llama3.1_8b_text_inference_time,llama3.1_8b_text_error,mistral_7b_text_accuracy,mistral_7b_text_faithfulness,mistral_7b_text_boundary_quality,mistral_7b_text_justification,mistral_7b_text_inference_time,mistral_7b_text_error,phi3_3.8b_text_accuracy,phi3_3.8b_text_faithfulness,phi3_3.8b_text_boundary_quality,phi3_3.8b_text_justification,phi3_3.8b_text_inference_time,phi3_3.8b_text_error,gemma2_9b_text_accuracy,gemma2_9b_text_faithfulness,gemma2_9b_text_boundary_quality,gemma2_9b_text_justification,gemma2_9b_text_inference_time,gemma2_9b_text_error,qwen2.5_1.5b_text_accuracy,qwen2.5_1.5b_text_faithfulness,qwen2.5_1.5b_text_boundary_quality,qwen2.5_1.5b_text_justification,qwen2.5_1.5b_text_inference_time,qwen2.5_1.5b_text_error,deepseek-coder_6.7b_text_accuracy,deepseek-coder_6.7b_text_faithfulness,deepseek-coder_6.7b_text_boundary_quality,deepseek-coder_6.7b_text_justification,deepseek-coder_6.7b_text_inference_time,deepseek-coder_6.7b_text_error
0xa40f,Biogas,is released,directly to the atmosphere,,,,1. Introduction,Copy of Sheets et al. 201720251113.pdf,"[1,2], where anaerobic microorganisms convert organic wastes to biogas (30-70% CH4, 30-70% CO2, 0-2000 ppm hydrogen sulfide (H2S)) that is released directly to the atmosphere Promising opportunities to address this issue include the installation of biogas recovery systems at landfills and the diversion of organic wastes to engineered anaerobic digestion (AD) systems [3]. In both cases, biogas can be captured and used as a source of renewable fuel, such as compressed natural gas (CNG), or can be",True,5.0,5.0,"The relation is accurately represented in the sentence, as it directly states that biogas is released directly to the atmosphere. The entity boundaries are also correctly identified, with ""biogas"" being the subject and ""directly to the atmosphere"" being the object.",9.56226396560669,,True,5.0,5.0,"The relation ""Biogas is released"" is directly stated in the sentence, and the biogas subject and the object ""directly to the atmosphere"" are correctly identified.",5.648760080337524,,False,,,"The relation is accurately represented in that it correctly identifies biogas as being released into the atmosphere according to the source sentence; therefore, both accuracy and boundary quality are rated at their highest possible score of 5. Faithfulness also receives a full rating because there'selocation within the text directly supports this fact without any need for interpretation or additional information beyond what is provided in the extracted relation itself.",8.13669490814209,,True,4,4,"The relation is accurately represented in the sentence. While not explicitly stated as ""Biogas IS released directly to the atmosphere,"" the sentence clearly conveys that biogas is released in that manner.  The entity boundaries are correctly identified, capturing the subject and object precisely.",8.25957703590393,,True,4,3,"The extracted relation ""is released"" accurately describes the action of biogas being expelled from its source. The subject ""biogas"" and object ""directly to the atmosphere"" are correctly identified within the sentence, though there is a slight overlap in the boundaries due to the nature of the extraction process described. This makes it partially supported but not directly stated.",4.270982980728149,,True,5.0,4.0,,13.274925947189331,
0xa40d,Methane,is a,valuable energy source,,,,1. Introduction,Copy of Sheets et al. 201720251113.pdf,"Methane (CH4) is a valuable energy source, but it is also a potent greenhouse gas that has ∼ 25 times the 100-year global warming potential of carbon dioxide (CO2)",True,5.0,5.0,"The relation is directly stated in the sentence, with ""Methane"" being the subject and ""valuable energy source"" being the object. The entity boundaries are also correctly identified, as they match the positions of the words in the original sentence.",8.869933128356934,,True,5.0,5.0,"The relation ""Methane is a valuable energy source"" is directly stated in the sentence. The subject, object, and their boundaries are correctly identified.",5.227041006088257,,True,5.0,5.0,"The sentence directly states that methane is a valuable energy source, which accurately reflects the extracted relation. Additionally, the boundaries of 'methane' and 'valuable energy source' are clearly identified in their respective positions within the text without any ambiguity or misplacement.",4.4761528968811035,,True,3,5,"The relation is present in the sentence, but it's not stated as directly as ""Methane is a valuable energy source.""  The system correctly identifies both the subject and object.",7.181592702865601,,True,4,3,"The extracted relation ""Methane is a valuable energy source"" accurately represents the information in the source sentence. The subject ""Methane"" matches the entity identified as ""Subject: Methane,"" and the object ""valuable energy source"" aligns with the phrase ""a valuable energy source."" However, the extraction does not directly state this relation but rather provides additional context about methane's properties. This makes it partially supported in faithfulness.",5.40258264541626,,True,5.0,4.0,,12.316277027130127,
0xa3f9,Kathryn Lawson,is affiliated with,"Department of Food, Agricultural and Biological Engineering (The Ohio State University/Ohio Agricultural Research and Development Center)",,,,Development and evaluation of a trickle bed bioreactor for enhanced mass transfer and methanol production from biogas,Copy of Sheets et al. 201720251113.pdf,"Johnathon P. Sheets a , Kathryn Lawson a , Xumeng Ge a , c , Lingling Wang b , Zhongtang Yu b , Yebo Li a , c , ∗

a Department of Food, Agricultural and Biological Engineering, The Ohio State University/Ohio Agricultural Research and Development Center, 1680 Madison Ave., Wooster, OH, 44691-4096, USA

b Department of Animal Sciences, The Ohio State University, Columbus, OH, 43210, USA

c quasar energy group, 8600 E. Pleasant Valley Rd, Independence, OH 44131, USA",True,5.0,5.0,"The relation is accurately represented in the sentence, as Kathryn Lawson's affiliation with the Department of Food, Agricultural and Biological Engineering (The Ohio State University/Ohio Agricultural Research and Development Center) is explicitly stated. The entity boundaries are also correctly identified, with ""Kathryn Lawson"" being the subject and the department name being the object.",9.881129264831543,,True,,,"The subject, Kathryn Lawson, is listed as affiliated with the Department of Food, Agricultural and Biological Engineering at The Ohio State University/Ohio Agricultural Research and Development Center, which is clearly stated in the source sentence. The entity boundaries are correctly identified as the subject and object are explicitly mentioned in the sentence.",7.840910911560059,,True,4.0,5.0,"The relation is accurately represented as Kathryn Lawson being affiliated with the Department of Food, Agricultural and Biological Engineering at Ohio State University/Ohio Agricultural Research and Development Center. However, it's not directly stated in this sentence but can be inferred from context; hence a faithfulness score of 4 is appropriate rather than perfect (5). The boundaries are correctly identified as the subject ""Kathryn Lawson"" appears between characters 24-38, and while there isn’t an explicit object mentioning her affiliation in this sentence fragment alone, it can be deduced from additional context provided. Therefore, a boundary quality score of 5 is justified for its correct identification within the given text snippet.",6.865930795669556,,True,3,5,"The relation is present in the sentence, but it's implied rather than directly stated. The subject and object are correctly identified.",6.989320993423462,,True,4,3,"The extracted relation ""is affiliated with"" is accurately represented in the source sentence. The subject ""Kathryn Lawson"" is correctly identified as being affiliated with the Department of Food, Agricultural and Biological Engineering at The Ohio State University/Ohio Agricultural Research and Development Center. This information is directly stated in the source text, making it a 4 on the faithfulness scale. However, the boundaries are not perfectly correct; ""Kathryn Lawson"" spans characters 24-38, which includes additional names that do not align with the extracted relation (e.g., Johnathon P. Sheets, Xumeng Ge, etc.). This makes it a 3 on the boundary quality scale.",5.558265209197998,,True,5.0,5.0,"The subject and object are correctly identified in the sentence. The relation is directly stated as ""Kathryn Lawson is affiliated with Department of Food, Agricultural and Biological Engineering (The Ohio State University/Ohio Agricultural Research and Development Center)"".",17.374486923217773,
0xcaee,research,focuses on,antibody,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Fully automated and uniquely versatile cell imaging and retrieval system to simplify your antibody, rare-cell and stem-cell research.",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""research"" being the subject and ""antibody"" being the object of the predicate ""focuses on"". The entity boundaries are correctly identified as the relation is directly stated in the source.",8.238677978515625,,True,5.0,5.0,"The sentence explicitly mentions ""antibody research,"" and the system correctly identifies that the research focuses on antibodies. The relation is directly stated in the source, making it a perfect match. The entity boundaries are also accurately identified as the subject and object of the relation.",5.953850030899048,,True,4.0,4.0,"The relation is accurately represented as the sentence discusses a system designed to aid in research, which can be inferred to include antibody-related work. However, it' endorsement of directness could vary based on interpretation; hence not full score for faithfulness and boundary quality.",4.4826109409332275,,True,3,5,"The sentence implies that research focuses on antibodies, but it doesn't explicitly state the relation. The entity boundaries are correctly identified as ""research"" and ""antibody"".",6.6129608154296875,,True,4,3,"The extracted relation ""focuses on"" is accurately represented in the source sentence. The subject ""research"" and object ""antibody"" are correctly identified within the given positions, indicating a partially supported faithfulness rating of 4 out of 5. However, the boundaries between the subject and object are not perfectly correct as they do not match exactly with the characters provided (124-132 for ""research"" vs. 90-98 for ""antibody"").",4.590734004974365,,True,5.0,4.0,,13.844738006591797,
0xcb11,Yun Chen,is affiliated with,"Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden",,,,Strategies and challenges with the microbial conversion of methanol to high -value chemicals,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Yun Chen 4,5

| The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China

4 Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden

5 Novo Nordisk Foundation Center for Biosustainability, Chalmers University of Technology, Gothenburg, Sweden",True,5.0,5.0,"The relation is directly stated in the sentence, and the entity boundaries are correctly identified as ""Yun Chen"" (subject) and ""Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden"" (object).",8.65860390663147,,True,,,"The extracted relation is accurately represented in the sentence as it directly states that Yun Chen is affiliated with the Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden. This information can be found in the fourth item of the list provided in the source sentence. The entity boundaries are correctly identified as the subject ""Yun Chen"" and object ""Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden"" are both present in the source sentence.",8.638442993164062,,False,2.0,3.0,"The relation is not accurately represented in the sentence as Yun Chen does not appear to be affiliated with Chalmers University of Technology, Gothenburg. Instead, it seems that there are two different entities named ""Yun Chen"" associated with separate institutions; one at Jiangnan University and another (potentially a typo or confusion) mentioned twice for Chalmers University of Technology without clear distinction between the individuals' roles in each institution. The boundaries identified do not accurately reflect this information, as they suggest only Yun Chen is affiliated with both universities when it seems more likely that there are two distinct entities involved.",6.133407831192017,,True,3,5,"The relation is present in the sentence, but it's not directly stated. It's implied through the listing of affiliations. The entity boundaries for both subject and object are correctly identified.",7.083976984024048,,True,4,3,"The extracted relation ""is affiliated with"" is accurately represented in the source sentence. The subject, ""Yun Chen,"" is correctly identified as being affiliated with the object, which is a department located at Chalmers University of Technology, Gothenburg, Sweden. The entity boundaries are partially correct; however, the position of ""Department of Biology and Biological Engineering"" within the sentence suggests that it might be part of the subject or an additional piece of information rather than being directly affiliated with Yun Chen. This makes the boundary quality 3, indicating a partial correctness but not fully accurate representation in terms of direct affiliation.",5.01141095161438,,False,3.0,4.0,"The extracted relation accurately represents the subject and predicate, but not the object. In the source sentence, ""Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden"" is stated directly, indicating a high level of faithfulness. However, it's unclear if this exact phrase corresponds to the extracted relation because other phrases could also refer to the same entity (e.g., ""Chalmers University of Technology""). The boundaries for the subject and object are correctly identified as 0-8 and 341-444 respectively.",9.286095142364502,
0xcaf8,CellCelector Flex,streamlines,workflows,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place. It's an all-in-one solution that reduces steps, streamlines workflows, and accelerates processing - while capturing cells without damage and enabling incredibly high viability.",True,5.0,5.0,"The relation is directly stated in the sentence, with ""streamlines"" being a clear verb connecting ""workflows"" to ""CellCelector Flex"". The entity boundaries are also correctly identified, as ""CellCelector Flex"" starts at character 5 and ""workflows"" starts at character 190.",9.364612817764282,,True,5.0,5.0,"The relation ""streamlines"" is directly stated in the sentence, as it describes one of the benefits of using CellCelector Flex. The subject and object are correctly identified within the sentence, with ""CellCelector Flex"" being the subject that performs the action of streamlining, and ""workflows"" being the object that is streamlined.",6.8137359619140625,,True,4.0,5.0,"The relation is accurately represented as the sentence mentions that CellCelector Flex ""streamlines workflows,"" which aligns with the extracted subject-predicate-object. While not explicitly stated, it'semphasis on streamlining suggests a direct relationship between the product and its effectiveness in improving processes; hence, I rated FAITHFULNESS as 4 because while there is an implied statement about workflows being improved by CellCelector Flex, this isn’t directly stated. The entity boundaries are correctly identified with precision within their respective character ranges from the source sentence.",5.86416220664978,,True,3,5,"The relation is present in the sentence, but it's not stated directly. It's implied through the phrase ""streamlines workflows"".  The subject and object are correctly identified.",6.830750942230225,,True,4,3,"The extracted relation ""streamlines workflows"" is accurately represented in the source sentence. The subject ""CellCelector Flex"" and object ""workflows"" are correctly identified within the provided positions, with no errors or contradictions. The sentence describes how CellCelector Flex reduces steps, streamlines workflows, and accelerates processing, which aligns perfectly with the extracted relation.",4.180513143539429,,True,5.0,4.0,"Both the subject and predicate are clearly expressed in the source, with no ambiguities or hallucinations. The boundaries of both the subject and object were accurately identified.",11.31604814529419,
0xcb09,Yankun Yang,is affiliated with,"The Key Laboratory of Industrial Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China",,,,Strategies and challenges with the microbial conversion of methanol to high -value chemicals,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Yankun Yang 1,2,3

|

Jens Nielsen 4,5,6

2 The Key Laboratory of Industrial Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China

3",True,5.0,5.0,"The relation is accurately represented in the sentence, as it clearly states that Yankun Yang is affiliated with the specified laboratory. The entity boundaries are also correctly identified, with ""Yankun Yang"" being the subject and the long description starting from character 44 being the object.",8.79508924484253,,True,,,"The extracted relation is accurately represented in the sentence, as it directly states that Yankun Yang is affiliated with the provided institution. The entity boundaries are correctly identified, as the subject and object are explicitly mentioned in the source sentence.",6.22900915145874,,True,5.0,5.0,"The extracted relation directly states that Yankun Yang is affiliated with the specified laboratory, and this information can be found within the source sentence. Entity boundaries are correctly identified as ""Yankun Yang"" corresponds to characters 0-11 in the text, which aligns perfectly with his name' endpoints without any additional or missing letters/words that could misrepresent it.",5.108055114746094,,True,3,5,"The relation is implied in the sentence as Yankun Yang's affiliation is listed. While not directly stated, it's clear from the context.  The entity boundaries for both subject and object are correctly identified.",7.348783731460571,,True,4,3,"The extracted relation ""is affiliated with"" is accurately represented in the source sentence. The subject, Yankun Yang, and the object, ""The Key Laboratory of Industrial Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China,"" are correctly identified as part of the same entity. However, the position of the extracted relation is slightly off from what would be expected in a typical structured format, which could be considered a minor boundary issue. The faithfulness score is 4 because while the core information is correct, the exact placement of the relation within the sentence structure might not align perfectly with standard conventions.",5.1002280712127686,,True,3.0,4.0,"The extracted relation accurately represents the subject and predicate, but it does not directly state the object. It mentions ""The Key Laboratory of Industrial Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China"" which is a part of the object, but it doesn't mention the full name or exact location of the university. The subject and predicate are correctly identified in the sentence, but not the object.",8.403448104858398,
0xcaf3,research,focuses on,stem-cell,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Fully automated and uniquely versatile cell imaging and retrieval system to simplify your antibody, rare-cell and stem-cell research.",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""research"" being the subject and ""stem-cell"" being the object. The entity boundaries are correctly identified as the relation is directly stated in the source sentence.",8.045552730560303,,True,5.0,5.0,"The sentence explicitly mentions ""stem-cell research,"" which implies that the system focuses on stem cells in the context of research. The relation between ""research"" and ""focuses on"" is directly stated with the subject being ""research"" and the object being ""stem-cell."" The entity boundaries are correctly identified as the words ""research"" and ""stem-cell"" correspond to the subject and object, respectively.",7.134232997894287,,True,4.0,4.0,"The relation is accurately represented as the sentence mentions research in general, which can include stem-cell research. However, it's not explicitly stated that ""stem-cell"" research is being focused on; instead, all three types of cells are mentioned together without specifying one over another. Therefore, while there isn't a direct statement about focusing solely on stem-cell research, the relation can be inferred to some extent from context which justifies not rating it as 5 in faithfulness and boundary quality.",5.4755518436431885,,True,3,5,"The sentence implies that research focuses on stem-cells, but it doesn't explicitly state ""research focuses on stem-cell"".  The entity boundaries are correctly identified.",6.559825897216797,,True,4,3,"The extracted relation ""focuses on"" is accurately represented in the source sentence. The subject ""research"" and object ""stem-cell"" are correctly identified within the given positions, with the predicate ""to simplify your antibody, rare-cell and stem-cell research."" This extraction directly states the relationship between the subject (research) and the object (stem-cell), making it a faithful representation of the original statement.",4.224147081375122,,True,5.0,4.0,"The sentence states that research is focused on stem cells, which aligns perfectly with the extracted relation. The use of 'focuses' as a verb indicates focus, and 'on' signifies the location or context where it happens, both are indicative of the relationship between ""research"" and ""stem-cell"".",12.971034049987793,
0xcb10,Chunjun Zhan,is affiliated with,"The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China",,,,Strategies and challenges with the microbial conversion of methanol to high -value chemicals,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Chunjun Zhan 1,2,3,4 Zhonghu Bai 1,2,3 |

| Xiaowei Li 4,5 The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China

4 Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden

5 Novo Nordisk Foundation Center for Biosustainability, Chalmers University of Technology, Gothenburg, Sweden",True,5.0,5.0,"The relation is accurately represented in the sentence, as Chunjun Zhan is indeed affiliated with the mentioned laboratory. The entity boundaries are also correctly identified, with ""Chunjun Zhan"" clearly marked as the subject and the long object phrase starting from character position 252.",9.036304950714111,,True,,,"The subject ""Chunjun Zhan"" and the object ""The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China"" are both explicitly mentioned in the source sentence. The relation ""is affiliated with"" can be inferred from the context as researchers are often associated with their respective institutions.",8.419559955596924,,True,5.0,5.0,"The subject ""Chunjun Zhan"" is correctly identified at the beginning of the sentence, and his affiliation with ""The Key Laboratory of Carbohydrate Chemistry and Biotechnology,"" along with other institutions mentioned in Wuxi, China are accurately stated as objects. There's no ambiguity or misrepresentation within this relation; it is directly supported by the source sentence provided.",5.348187685012817,,True,3,5,"While the relation is present in the sentence, it's not explicitly stated. The affiliation is implied through the listing of Chunjun Zhan's department.  The entity boundaries for both subject and object are correctly identified.",7.618147134780884,,True,4,3,"The extracted relation ""is affiliated with"" is accurately represented in the source sentence. The subject, ""Chunjun Zhan,"" and the object, ""The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China,"" are correctly identified based on their positions within the source text. However, there is a slight discrepancy in the entity boundaries: while the subject position matches (characters 0-12), the object position does not match exactly (it spans characters 252-396). This minor difference indicates that the relation is partially supported by the source but not directly stated.",5.282857894897461,,True,3.0,4.0,"The relation is accurately represented in the sentence. It's stated indirectly, but Chunjun Zhan is affiliated with ""The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China"". The subject position (0-12) and object position (252-396) are correctly identified.",8.662275791168213,
0xcaed,CellCelector Flex,is used for,screening,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place.",True,5.0,5.0,"The relation is directly stated in the sentence, with ""CellCelector Flex"" being used for screening explicitly mentioned. The entity boundaries are also correctly identified, as the subject and object positions match the extracted relation.",8.10495901107788,,True,5.0,5.0,"The relation ""is used for"" is directly stated in the sentence, with ""CellCelector Flex"" being used for ""imaging, screening, retrieving and verifying target cells"". The subject and object boundaries are correctly identified as ""CellCelector Flex"" and ""screening"", respectively.",6.083383798599243,,True,4.0,5.0,"The relation is accurately represented as the sentence mentions ""screening"" in conjunction with CellCelector Flex, which aligns well with the extracted subject-predicate-object relationship. However, it'seligible to be a '4' for faithfulness because while screening is mentioned explicitly alongside imaging and retrieving/verifying target cells, there isn't an explicit mention of CellCelector Flex being used specifically ""for"" the purpose of screening alone; rather, all these activities are presented as part of its functionality. The entity boundaries for subject and object have been correctly identified in their respective positions within the sentence.",6.237574815750122,,True,3,5,"The relation is present in the sentence, but it's not directly stated. It's implied through the phrase ""you have everything you need for...screening"".  The entity boundaries are correctly identified.",6.952493906021118,,True,4,3,"The extracted relation ""is used for"" is accurately represented in the source sentence. The subject ""CellCelector Flex"" and object ""screening"" are correctly identified within the context of the sentence, which states that CellCelector Flex provides imaging, screening, retrieving, and verifying target cells in one place. This matches the extracted relation perfectly.",4.141993999481201,,True,5.0,4.0,"The accuracy of the relation is due to the direct mention of CellCelector Flex being used for screening in the source sentence. Similarly, the boundary identification correctly points to the subject and object in the sentence.",11.486547946929932,
0xcaec,CellCelector Flex,is used for,verifying target cells,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place.",True,5.0,5.0,"The relation is directly stated in the sentence, with ""CellCelector Flex"" being used for verifying target cells. The entity boundaries are also correctly identified, matching the positions specified in the source sentence.",8.00972318649292,,True,5.0,5.0,"The relation ""CellCelector Flex is used for verifying target cells"" is directly stated in the sentence. The system correctly identified the subject, object, and predicate of the relation.",5.4442901611328125,,True,4.0,5.0,"The relation is accurately represented as the sentence mentions verifying target cells with CellCelector Flex. However, it'seligible to be rated a bit lower on faithfulness because while ""verifying"" could imply checking for presence or absence of certain characteristics in addition to confirming identity, this nuance isn't explicitly stated but can reasonably be inferred from the context that verification is part of its functionality. The entity boundaries are correctly identified as they match exactly with the extracted terms within their respective character positions in the sentence.",5.606400012969971,,True,3,5,"The relation is present in the sentence, but it's not explicitly stated as ""CellCelector Flex is used for verifying target cells."" It's implied through the phrase ""verifying target cells in one place.""  The entity boundaries are correctly identified.",7.659473180770874,,True,4,3,"The extracted relation ""is used for"" is accurately represented in the source sentence. The subject ""CellCelector Flex"" and object ""verifying target cells"" are correctly identified within the context of the sentence, indicating a partially supported faithfulness rating. However, the boundaries between the subject and object could be considered slightly incorrect as they do not perfectly match the positions provided (5-22 for subject and 92-114 for object).",4.43715500831604,,True,5.0,4.0,,14.246161937713623,
0xcafa,CellCelector Flex,is used for,retrieving,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place.",True,5.0,5.0,"The relation is directly stated in the sentence, with ""CellCelector Flex"" being used for retrieving target cells. The entity boundaries are also correctly identified, as they match the positions specified in the source sentence.",8.058114767074585,,True,5.0,5.0,"The relation ""is used for"" accurately represents the sentence, as it is directly stated that CellCelector Flex is used for imaging, screening, retrieving, and verifying target cells. The subject and object boundaries are correctly identified in the sentence.",5.770833969116211,,True,4.0,5.0,"The relation is accurately represented as the sentence mentions ""retrieving"" which aligns with the object of CellCelector Flex. However, it's not directly stated that this tool retrieves but rather implies through context; hence a score of 4 for faithfulness instead of perfect (5). Entity boundaries are correctly identified in their respective positions within the sentence as per the provided indices.",4.91646409034729,,True,3,5,"The relation is present in the sentence, but it's not directly stated as ""CellCelector Flex is used for retrieving"". It's implied through the phrase ""retrieving target cells"".  The entity boundaries are correctly identified.",7.256181955337524,,True,4,3,"The extracted relation ""is used for"" is accurately represented in the source sentence. The subject ""CellCelector Flex"" is correctly identified as being used for ""retrieving,"" which matches the object position provided in the question. However, there are some issues with boundary quality: the subject and object positions do not perfectly align with the actual boundaries of the extracted relation (5-22 vs 77-87), indicating a moderate level of misalignment.",4.507566928863525,,True,5.0,4.0,,12.234589099884033,
0xcaef,research,focuses on,rare-cell,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Fully automated and uniquely versatile cell imaging and retrieval system to simplify your antibody, rare-cell and stem-cell research.",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""research"" being the subject and ""rare-cell"" being the object. The entity boundaries are correctly identified as the relation is directly stated in the source sentence.",8.076812982559204,,True,5.0,5.0,"The sentence explicitly states that the system simplifies ""rare-cell research,"" implying that the research focuses on rare cells. This relation is directly stated in the source, making it a perfect match. The subject and object boundaries are also correctly identified as ""research"" and ""rare-cell"" respectively, since they correspond to the entities being researched and the type of cell being researched in this context.",7.069127082824707,,True,4.0,4.0,"The relation is accurately represented as the sentence mentions research in connection with rare-cells. However, it'semphasis on 'rare-cell' might not be explicit enough to warrant a perfect score for faithfulness and boundary quality; hence scores of 4 are given instead.",4.5174689292907715,,True,3,5,"The sentence implies that research focuses on rare-cell, but it doesn't explicitly state it. The entity boundaries are correctly identified as ""research"" and ""rare-cell"".",6.729689121246338,,True,4,3,"The extracted relation ""focuses on"" is accurately represented in the source sentence. The subject ""research"" and object ""rare-cell"" are correctly identified within the context of the sentence, which discusses a system that simplifies research related to antibodies, rare cells, and stem cells. While the specific details provided (e.g., fully automated, uniquely versatile) do not directly support or contradict the relation, they do not introduce any hallucinations either. The boundaries between subject and object are correctly identified as 124-132 for ""research"" and 100-109 for ""rare-cell,"" which is a reasonable identification given the context of the sentence.",5.252385139465332,,True,5.0,4.0,"The accuracy of the relation is due to the explicit mentioning in the sentence that research focuses on rare-cell. The faithfulness rating is given because the relationship is directly stated in the source sentence, and the boundary quality is rated as it correctly identifies the start and end points for both subject and object entities.",13.697905778884888,
0xb93c,microscale technology,is used for,continuous-flow organic synthesis,,,,Microfluidic devices for biocatalytic processes,Copy of Wohlgemuth et al. 201520251113.pdf,"Increasing research efforts and the growing industrial interest in using microscale technology for continuous-flow organic synthesis and for various continuous-flow separations [1-6] shed new light on basic process development and sets a new paradigm for chemical production [7]. The quest for high-performance manufacturing technology places the combination of biocatalysis and microscale technology as a key green engineering method for process development and production [12-14]. The strategic advantages of microscale technology are reviewed with regard to minimizing the gap between the laboratory and the full-size manufacturing

0167-7799/

scale enabling sustainable manufacturing of high addedvalue bioproducts based on biocatalytic processes.",True,5.0,5.0,"The relation is directly stated in the sentence, with ""microscale technology"" being used for ""continuous-flow organic synthesis"". The entity boundaries are also correctly identified, as they match the positions of the words in the source sentence.",8.529644012451172,,True,,,"The extracted relation ""microscale technology is used for continuous-flow organic synthesis"" is directly stated in the source sentence. The subject and object boundaries are correctly identified as well, with the subject being ""microscale technology"" and the object being ""continuous-flow organic synthesis"".",6.918515920639038,,True,5.0,5.0,"The source sentence directly mentions microscale technology'in connection to continuous-flow organic synthesis, which confirms both accuracy and faithfulness of extraction without any misleading information present within the identified subject and object positions in the text.",6.959615230560303,,True,3,4,"The relation is present in the sentence, but it's not stated directly. It's implied through the phrase ""using microscale technology for continuous-flow organic synthesis."" The entity boundaries are mostly correct, capturing the key terms accurately.",7.828445911407471,,True,4,3,"The extracted relation ""microscale technology is used for continuous-flow organic synthesis"" accurately represents the information provided in the source sentence. The subject ""microscale technology"" matches the identified position from characters 73-94, and the object ""continuous-flow organic synthesis"" aligns with the identified position from characters 99-132. This extraction is partially supported by the context of continuous-flow organic synthesis being used as a specific application for microscale technology in the given sentence.",4.6309990882873535,,True,5.0,4.0,,13.894456148147583,
