relation_id,subject,predicate,object,hub_entity,hub_connectivity,confidence,section,source_paper,source_text,llama3.2_3b_text_accuracy,llama3.2_3b_text_faithfulness,llama3.2_3b_text_boundary_quality,llama3.2_3b_text_justification,llama3.2_3b_text_inference_time,llama3.2_3b_text_error,mistral_7b_text_accuracy,mistral_7b_text_faithfulness,mistral_7b_text_boundary_quality,mistral_7b_text_justification,mistral_7b_text_inference_time,mistral_7b_text_error,llama3.1_8b_text_accuracy,llama3.1_8b_text_faithfulness,llama3.1_8b_text_boundary_quality,llama3.1_8b_text_justification,llama3.1_8b_text_inference_time,llama3.1_8b_text_error
0xfa2,King,and,(1994),,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"King  and  Schnell  (1994)  and  Whittenbury  et  al.,  (1970)  have  shown  that  ammonium inhibits methane uptake rates, since ammonia and methane compete for the same active site on MMO. According to Hubley et al., (1975) and King and Schnell (1994), the first product  obtained  from  the  oxidation  of  ammonium,  hydroxylamine  has  a  reversible

inhibitory effect on MMO at concentrations as low as 0.1 mM. Furthermore, nitrite which is  easily  produced  from  hydroxylamine  also  negatively  affects  the  growth  of  cells  by inhibiting  formate  dehydrogenase  (Jollie  and  Lipscomb,  1991),  which  catalyzes  the production of NADH.",True,4.0,3.0,"The relation is accurately represented in the sentence, as it correctly states that King and Schnell (1994) are mentioned together. However, the faithfulness rating is not a perfect 5 because while the relation is stated, there's no explicit statement of ""King"" being related to Schnell (1994).",4.007757902145386,,True,,,"The relation 'King and' is accurately extracted from the sentence as King is indeed mentioned along with 'and'. However, the faithfulness rating is lower because the sentence does not explicitly state that they are connected by 'and', but rather implies it through their collaboration context. The boundary quality is perfect as the subject and object are correctly identified.",7.345635175704956,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""King"" as the subject and ""(1994)"" as the object. The entity boundaries are correctly identified, with no extraneous characters included or omitted.",4.754939794540405,
0x6fb,The scholarly articles,and,the expression of sMMO,,,,Chapter 2 Literature Review,Copy of Adegbola thesis High Density Cultures20251113.pdf,This chapter provides a summary of scholarly articles concerning the cultivation of M. trichosporium OB3b and the expression of sMMO.,True,5.0,4.0,"The relation ""and"" is accurately represented in the sentence, as it connects two clauses. The object ""the expression of sMMO"" is directly stated in the source sentence, indicating a high level of faithfulness. However, the boundary quality could be improved by more precise entity identification, as the subject ""scholarly articles"" and object ""expression of sMMO"" are not explicitly linked with their respective entities in the original sentence.",3.330080032348633,,True,,,"The relation ""The scholarly articles and the expression of sMMO"" is directly stated in the source sentence. The subject, ""The scholarly articles,"" and object, ""the expression of sMMO,"" are correctly identified with no errors in boundary quality as they correspond to the subjects and objects mentioned in the sentence.",5.010908126831055,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""the expression of sMMO"" being a clear object to the predicate ""and"". The subject and object boundaries are also correctly identified as they correspond to the noun phrase ""scholarly articles"" and the prepositional phrase ""the expression of sMMO"", respectively.",5.122781753540039,
0x7cc,Whittenbury et al.,and,(1970),,,,2.3.1.1 Ammonium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"King  and  Schnell  (1994)  and  Whittenbury  et  al.,  (1970)  have  shown  that  ammonium inhibits methane uptake rates, since ammonia and methane compete for the same active site on MMO. Whittenbury at al. (1970) reported that with an initial ammonium chloride concentration of 9.4 mM, the concentration of nitrite produced (7µM) was noninhibitory to cell growth or methane uptake rates of M. trichosporium OB3b .",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as Whittenbury et al. are indeed mentioned together with King and Schnell in the source sentence. The relation ""and"" correctly connects the three entities, and ""(1970)"" is also present in the original text to specify the year of publication for Whittenbury et al.'s work.",2.906161069869995,,True,,,"The relation 'Whittenbury et al. and (1970)' is present in the sentence, although it is not directly stated that they are connected with 'and'. However, the context implies that Whittenbury et al. are part of a list of researchers who have shown certain findings, similar to King and Schnell. The subject and object entities are correctly identified as Whittenbury et al. and (1970) respectively.",7.974067211151123,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Whittenbury et al., (1970)"" explicitly mentioned as an object of the predicate ""and"". The entity boundaries are also correctly identified, with ""Whittenbury et al."" being a clear subject and ""(1970)"" being its corresponding year.",5.254436016082764,
0xf97,Schnell,and,(1994),,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"King  and  Schnell  (1994)  and  Whittenbury  et  al.,  (1970)  have  shown  that  ammonium inhibits methane uptake rates, since ammonia and methane compete for the same active site on MMO. According to Hubley et al., (1975) and King and Schnell (1994), the first product  obtained  from  the  oxidation  of  ammonium,  hydroxylamine  has  a  reversible

inhibitory effect on MMO at concentrations as low as 0.1 mM. Furthermore, nitrite which is  easily  produced  from  hydroxylamine  also  negatively  affects  the  growth  of  cells  by inhibiting  formate  dehydrogenase  (Jollie  and  Lipscomb,  1991),  which  catalyzes  the production of NADH.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as ""Schnell"" is correctly identified as the subject and is directly connected to the predicate ""and"". The object ""(1994)"" also matches the year mentioned in the source sentence.",2.826162815093994,,True,,,"The relation ""Schnell and"" is mentioned in the sentence, although it is not explicitly stated as such. However, the context implies that Schnell is associated with the year 1994, which suggests a conjunction (""and""). The entity boundaries are correctly identified as characters 11-18 for the subject ""Schnell"".",7.173976898193359,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""King and Schnell (1994)"" explicitly mentioned as a reference. The entity boundaries are also correctly identified, with ""Schnell"" being the subject of the relation.",5.013362169265747,
0xf93,King,and,Whittenbury et al.,,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"King  and  Schnell  (1994)  and  Whittenbury  et  al.,  (1970)  have  shown  that  ammonium inhibits methane uptake rates, since ammonia and methane compete for the same active site on MMO. According to Hubley et al., (1975) and King and Schnell (1994), the first product  obtained  from  the  oxidation  of  ammonium,  hydroxylamine  has  a  reversible

inhibitory effect on MMO at concentrations as low as 0.1 mM. Furthermore, nitrite which is  easily  produced  from  hydroxylamine  also  negatively  affects  the  growth  of  cells  by inhibiting  formate  dehydrogenase  (Jollie  and  Lipscomb,  1991),  which  catalyzes  the production of NADH.",True,4.0,3.0,"The relation is accurately represented in the sentence, as it correctly states that King and Whittenbury et al. are mentioned together. However, the faithfulness rating is not a perfect 5 because while the relation is stated, there's no explicit statement of ""King and Whittenbury et al. have shown"" which would make it more directly supported by the source sentence. The boundary quality is rated as 3 because the subject position (characters 0-4) does not perfectly match the extracted relation, but it's close enough to be considered correct.",4.1393022537231445,,False,,,"The relation ""King and"" does not correspond to any binary relationship in the sentence. King is a subject, but there's no object related to it in the given context. Instead, the sentence discusses relationships between King, Schnell (1994), Whittenbury et al., (1970), Hubley et al., (1975), and other entities, but not with ""and"" as an explicit predicate. The ""and"" in this case is a conjunction connecting multiple subjects, not a binary relation between King and another entity.",7.652861833572388,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""King"" correctly identified as the subject and ""Whittenbury et al."" as the object. The predicate ""and"" is also correct.",4.747104167938232,
0x105d,Watson,provided,explanation for non-linear response of the sensor,,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"The  explanation  for  the  non-linear response  of  the  sensor  has  been  provided  in  detail  elsewhere  (Figaro  Engineering  Inc. 2004;  Guarna  et  al.,  1997;  Heiland  1982;  Jones  et  al.,  1985;  Morrison  1982;  Watson 1984).",True,5.0,5.0,"The relation is accurately represented in the sentence as ""The explanation for the non-linear response of the sensor has been provided in detail elsewhere"". The subject ""Watson"" is correctly identified and directly stated to have provided the explanation.",2.3795177936553955,,True,,,"The relation ""Watson provided explanation"" is explicitly mentioned in the sentence, making it a direct statement. The subject and object boundaries are correctly identified as Watson is the one providing the explanation, and the explanation pertains to the non-linear response of the sensor.",4.987400054931641,,True,5.0,5.0,"The relation is directly stated in the sentence, with Watson being the subject performing the action of providing an explanation. The entity boundaries are also correctly identified, as ""Watson"" clearly starts at character 226 and ends at character 232.",4.612728118896484,
0x9e0,Figaro Engineering Inc.,provided,explanation for non-linear response of the sensor,,,,3.2.1 Sensor characterization,Copy of Adegbola thesis High Density Cultures20251113.pdf,,,,,,,Could not create prompt from relation,,,,,,Could not create prompt from relation,,,,,,Could not create prompt from relation
0x9f3,Jones et al.,provided,explanation for non-linear response of the sensor,,,,3.2.1 Sensor characterization,Copy of Adegbola thesis High Density Cultures20251113.pdf,,,,,,,Could not create prompt from relation,,,,,,Could not create prompt from relation,,,,,,Could not create prompt from relation
0x1052,Guarna et al.,provided,explanation for non-linear response of the sensor,,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"When  methanol  is  in contact with the detector, it adsorbs to the surface and the semiconductor catalyzes the reduction of surface-bound oxygen, producing the more weakly interacting formaldehyde that  desorbs  and  frees  surface  conduction  band  electrons  which  in  turn,  increases  the measured conductivity (Guarna et al., 1997).",True,4.0,3.0,"The relation ""provided"" is accurately represented in the sentence, as it describes how the semiconductor catalyzes the reduction of surface-bound oxygen. However, the faithfulness rating is not a perfect 5 because while the relation is stated, the explanation for non-linear response of the sensor is not explicitly provided; instead, it's mentioned that this leads to an increase in measured conductivity.",3.115382194519043,,True,,,"The relation is accurately represented in the sentence as it discusses Guarna et al. explaining the non-linear response of the sensor, even though the word ""provided"" is not explicitly used. However, the faithfulness rating is lower because the sentence does not directly state that they provided an explanation. The entity boundaries are correctly identified as the subject and object of the relation.",7.2668797969818115,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""Guarna et al."" as the subject and ""explanation for non-linear response of the sensor"" as the object. The predicate ""provided"" is also correctly identified, although it's not explicitly stated in the sentence; however, the context implies that Guarna et al. provided an explanation for the observed phenomenon.",5.979694128036499,
0x9e1,Heiland,provided,explanation for non-linear response of the sensor,,,,3.2.1 Sensor characterization,Copy of Adegbola thesis High Density Cultures20251113.pdf,"The  explanation  for  the  non-linear response  of  the  sensor  has  been  provided  in  detail  elsewhere  (Figaro  Engineering  Inc. 2004;  Guarna  et  al.,  1997;  Heiland  1982;  Jones  et  al.,  1985;  Morrison  1982;  Watson 1984).",True,5.0,5.0,"The relation is accurately represented in the sentence as ""Heiland provided explanation for non-linear response of the sensor"" directly matches the extracted relation. The subject and object boundaries are also correctly identified, with ""Heiland"" being the exact match for the subject position (Characters 169-176) and ""explanation for non-linear response of the sensor"" being a clear object.",3.232455015182495,,True,,,"The sentence explicitly states that ""Heiland provided an explanation for the non-linear response of the sensor"", making it a direct and accurate representation. The subject and object are correctly identified as ""Heiland"" and ""explanation for non-linear response of the sensor"" respectively, as they appear in the original sentence.",5.575257778167725,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Heiland"" as the subject and ""explanation for non-linear response of the sensor"" as the object. The entity boundaries are also correctly identified, with no overlap or missing entities.",4.717465162277222,
0x68c,I,thanks,Dr. Bruce,,,,Acknowledgements,Copy of Adegbola thesis High Density Cultures20251113.pdf,"I  would  like  to  extend  my  sincerest  gratitude  to  my  supervisors  Dr.  Bruce  and  Juliana Ramsay for their continued guidance and criticism on this project. I  would  also  like  to  thank  Yinghao  Yu  and  Zhiyong  Sun  for  their  help  with getting me acquainted with all the laboratory equipment, as well as my other colleagues Paul  Phillipe,  Bohzi  Sun,  Jade  Jiang,  Selvia  Soegiaman  and  Heather  Mclean  for  their feedback and making my lab experience a memorable one. My appreciation  to  Ed  Maracle,  for  his  technical  guidance  with  setting  up  the Figaro sensor and making sure the circuitry was in compliance with Canadian regulations as well as for providing his expertise in repairing electronic malfunctions with laboratory equipment. Furthermore,  my  thanks  to  Queen's  University  for  the  Queen's  Entrance  and Graduate student awards for financial aid. Finally  to  Lexi,  my  parents,  siblings,  loved  ones  and  friends  for  their  support, encouragement and most importantly for understanding the time commitment involved with this project.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states ""I thanks Dr. Bruce"" and also mentions other individuals who are thanked. The faithfulness rating is 5 because the relation is explicitly stated in the source sentence. The boundary quality rating is 5 because the subject (""I"") and object (""Dr. Bruce"") boundaries are correctly identified.",3.312718152999878,,True,,,"The subject ""I"" is clearly stated at the beginning of the sentence, and the object ""Dr. Bruce"" can be inferred from the context as he is one of the supervisors mentioned in the sentence. However, the relation is not directly stated but implied due to the general nature of the verb ""thanks"".",7.270423889160156,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""I"" as the subject and ""Dr. Bruce"" as the object of the predicate ""thanks"". The entity boundaries are correctly identified, with no errors in subject or object identification.",4.872375965118408,
0xf24,I,thanks,Queen's University,,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"I  would  like  to  extend  my  sincerest  gratitude  to  my  supervisors  Dr.  Bruce  and  Juliana Ramsay for their continued guidance and criticism on this project. I  would  also  like  to  thank  Yinghao  Yu  and  Zhiyong  Sun  for  their  help  with getting me acquainted with all the laboratory equipment, as well as my other colleagues Paul  Phillipe,  Bohzi  Sun,  Jade  Jiang,  Selvia  Soegiaman  and  Heather  Mclean  for  their feedback and making my lab experience a memorable one. My appreciation  to  Ed  Maracle,  for  his  technical  guidance  with  setting  up  the Figaro sensor and making sure the circuitry was in compliance with Canadian regulations as well as for providing his expertise in repairing electronic malfunctions with laboratory equipment. Furthermore,  my  thanks  to  Queen's  University  for  the  Queen's  Entrance  and Graduate student awards for financial aid. Finally  to  Lexi,  my  parents,  siblings,  loved  ones  and  friends  for  their  support, encouragement and most importantly for understanding the time commitment involved with this project.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states ""I thanks Queen's University"" without any ambiguity. The faithfulness rating of 5 indicates that the relation is explicitly stated in the source sentence, with no additional information or context needed to understand its meaning. Similarly, the entity boundaries are correctly identified, with the subject being ""I"" and the object being ""Queen's University"".",3.5467867851257324,,False,,,"The relation ""I thanks Queen's University"" is not directly stated in the sentence. Instead, the gratitude towards Queen's University is expressed through the mention of the ""Queen's Entrance and Graduate student awards for financial aid."" Therefore, it is a hallucinated relation.",5.609483003616333,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""I"" as the subject and ""Queen's University"" as the object of the verb ""thanks"". The entity boundaries are correctly identified, with no extraneous characters included or missing.",4.884116888046265,
0xf2c,I,thanks,Juliana Ramsay,,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"I  would  like  to  extend  my  sincerest  gratitude  to  my  supervisors  Dr.  Bruce  and  Juliana Ramsay for their continued guidance and criticism on this project. I  would  also  like  to  thank  Yinghao  Yu  and  Zhiyong  Sun  for  their  help  with getting me acquainted with all the laboratory equipment, as well as my other colleagues Paul  Phillipe,  Bohzi  Sun,  Jade  Jiang,  Selvia  Soegiaman  and  Heather  Mclean  for  their feedback and making my lab experience a memorable one. My appreciation  to  Ed  Maracle,  for  his  technical  guidance  with  setting  up  the Figaro sensor and making sure the circuitry was in compliance with Canadian regulations as well as for providing his expertise in repairing electronic malfunctions with laboratory equipment. Furthermore,  my  thanks  to  Queen's  University  for  the  Queen's  Entrance  and Graduate student awards for financial aid. Finally  to  Lexi,  my  parents,  siblings,  loved  ones  and  friends  for  their  support, encouragement and most importantly for understanding the time commitment involved with this project.",True,5.0,5.0,"The relation is accurately represented in the sentence as it directly states ""thanks"" to Juliana Ramsay. The extracted object position (92-106) matches the actual word ""Ramsay"" in the source sentence, indicating a direct match.",2.8344430923461914,,True,5.0,5.0,"The relation ""I thanks Juliana Ramsay"" is directly stated in the sentence. The subject and object boundaries are correctly identified as the system has accurately pinpointed the position of the subject ""I"" and the object ""Juliana Ramsay"".",5.236208915710449,,True,5.0,5.0,"The relation is accurately represented in the sentence, with ""I"" as the subject and ""Juliana Ramsay"" as the object of the predicate ""thanks"". The entity boundaries are correctly identified, with ""I"" starting at character 0 and ""Juliana Ramsay"" ending at character 106.",5.921232223510742,
0x68e,I,thanks,Heather Mclean,,,,Acknowledgements,Copy of Adegbola thesis High Density Cultures20251113.pdf,"I  would  like  to  extend  my  sincerest  gratitude  to  my  supervisors  Dr.  Bruce  and  Juliana Ramsay for their continued guidance and criticism on this project. I  would  also  like  to  thank  Yinghao  Yu  and  Zhiyong  Sun  for  their  help  with getting me acquainted with all the laboratory equipment, as well as my other colleagues Paul  Phillipe,  Bohzi  Sun,  Jade  Jiang,  Selvia  Soegiaman  and  Heather  Mclean  for  their feedback and making my lab experience a memorable one. My appreciation  to  Ed  Maracle,  for  his  technical  guidance  with  setting  up  the Figaro sensor and making sure the circuitry was in compliance with Canadian regulations as well as for providing his expertise in repairing electronic malfunctions with laboratory equipment. Furthermore,  my  thanks  to  Queen's  University  for  the  Queen's  Entrance  and Graduate student awards for financial aid. Finally  to  Lexi,  my  parents,  siblings,  loved  ones  and  friends  for  their  support, encouragement and most importantly for understanding the time commitment involved with this project.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states ""I thanks"" and also mentions other individuals who are thanked. The faithfulness rating is 5 because the relation is explicitly stated in the source sentence. The boundary quality rating is 5 because the subject (""I"") and object (""Heather Mclean"") boundaries are correctly identified.",3.4045259952545166,,True,,,"The subject ""I"" is indeed expressing gratitude, and while it's not explicitly stated that ""I"" thanks Heather Mclean, she is mentioned in the context of those who have contributed to a memorable lab experience. Therefore, the relation is partially supported. The entity boundaries are correctly identified as both ""I"" (subject) and ""Heather Mclean"" (object) are present in the sentence.",8.274390935897827,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""I"" as the subject and ""Heather Mclean"" as the object of the verb ""thank"". The entity boundaries are correctly identified, with no errors.",5.07519793510437,
0xf22,I,thanks,Paul Phillipe,,,,Cross-chunk Analysis,Copy of Adegbola thesis High Density Cultures20251113.pdf,"I  would  like  to  extend  my  sincerest  gratitude  to  my  supervisors  Dr.  Bruce  and  Juliana Ramsay for their continued guidance and criticism on this project. I  would  also  like  to  thank  Yinghao  Yu  and  Zhiyong  Sun  for  their  help  with getting me acquainted with all the laboratory equipment, as well as my other colleagues Paul  Phillipe,  Bohzi  Sun,  Jade  Jiang,  Selvia  Soegiaman  and  Heather  Mclean  for  their feedback and making my lab experience a memorable one. My appreciation  to  Ed  Maracle,  for  his  technical  guidance  with  setting  up  the Figaro sensor and making sure the circuitry was in compliance with Canadian regulations as well as for providing his expertise in repairing electronic malfunctions with laboratory equipment. Furthermore,  my  thanks  to  Queen's  University  for  the  Queen's  Entrance  and Graduate student awards for financial aid. Finally  to  Lexi,  my  parents,  siblings,  loved  ones  and  friends  for  their  support, encouragement and most importantly for understanding the time commitment involved with this project.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states ""I thanks"" and also mentions other individuals who are thanked. The faithfulness rating is 5 because the relation is explicitly stated in the source sentence. The boundary quality rating is 5 because the subject (""I"") and object (""Paul Phillipe"") boundaries are correctly identified.",3.462730884552002,,True,,,"The relation ""I thanks Paul Phillipe"" is present in the sentence, although it's not explicitly stated. However, Paul Phillipe is mentioned as one of the people who provided feedback and made the lab experience memorable for the subject, implying a form of gratitude or thanks. The subject and object are correctly identified as ""I"" and ""Paul Phillipe"", respectively.",7.842164993286133,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""I"" as the subject and ""Paul Phillipe"" as the object of the verb ""thank"". The entity boundaries are correctly identified, with no errors.",5.157088994979858,
0xd2f,a biomass sample,contains,62 g/L M. trichosporium OB3b,,,,5.2.3 Effect of methane on sMMO activity of methanol grown cells,Copy of Adegbola thesis High Density Cultures20251113.pdf,"To investigate the effect of methane exposure to methanol grown cells, a biomass sample containing 62 g/L M. trichosporium OB3b obtained from a methanol fed-batch bioreactor (Fermentation 2) was resuspended (0.67% v/v) in NMS medium C (Table 4-1) containing 15µM allylthiourea and cultivated for a week before being subcultured (33% v/v) into a similar medium and grown for four days.",True,5.0,5.0,"The relation is accurately represented in the sentence, as it states that the biomass sample ""contains"" M. trichosporium OB3b. The source sentence directly mentions this relation, making it a direct statement. The entity boundaries are also correctly identified, with the subject being ""a biomass sample"" and the object being ""62 g/L M. trichosporium OB3b"".",3.543027877807617,,True,5.0,5.0,"The relation ""contains"" is directly stated in the sentence, as it describes that the biomass sample contains M. trichosporium OB3b at a concentration of 62 g/L. The subject and object boundaries are correctly identified, as they correspond to the noun phrases ""a biomass sample"" and ""62 g/L M. trichosporium OB3b"", respectively.",6.885963201522827,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""a biomass sample"" being the subject and ""62 g/L M. trichosporium OB3b"" being the object of the predicate ""containing"". The entity boundaries are also correctly identified, as they match the positions specified in the source sentence.",6.131351947784424,
0xafe,Reagent 1,contains,5 g of phenol with 25 g of sodium nitroprusside per 500 mL of water,,,,4.1.2.7 Ammonium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Reagent 1(2.5 mL) containing 5 g of phenol with 25 g of sodium nitroprusside per 500 mL of water was added to 40 µL of sample, followed  by  the  addition  of  2.5  mL  reagent  2  (2.5  g  sodium  hydroxide  and  4.2  mL sodium hypochlorite per 500 ml solution).",True,4.0,5.0,"The relation is accurately represented in the sentence, as it states that Reagent 1 contains a specific amount of phenol and sodium nitroprusside. The faithfulness rating is 4 because while the relation is stated directly, there are some minor discrepancies in wording (e.g., ""contains"" vs. ""containing"") and additional information not present in the extracted relation (e.g., the addition of reagent 2). However, these differences do not significantly impact the overall accuracy of the extraction. The entity boundaries are correctly identified, as the subject is accurately represented by the phrase ""Reagent 1"" and the object is accurately represented by the phrase ""5 g of phenol with 25 g of sodium nitroprusside per 500 mL of water"".",5.527692079544067,,True,5.0,5.0,"The relation ""Reagent 1 contains 5 g of phenol with 25 g of sodium nitroprusside per 500 mL of water"" is directly stated in the sentence. The subject and object boundaries are correctly identified as the system has accurately extracted the reagent and its composition from the given sentence.",5.466954946517944,,True,4.0,5.0,"The relation is accurate because it reflects the content of the sentence. However, the faithfulness rating is not perfect due to the minor rephrasing mentioned earlier. The boundary quality is excellent since the system correctly identifies both the subject and object phrases in the source sentence.",8.585544109344482,
0x91f,aqueous methanol solution,contains,methanol,,,,3.1.2.1 Growth medium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"A  study  by  Ramon  et  al.,  (2004)  showed  an  offset  in  methanol  measurements  by  the TGS822 sensor when determining methanol concentration in culture medium rather than distilled  water. Since ammonium hydroxide was utilized for pH control, the culture medium which was based on that of Cornish et al., (1984)  was  modified  to  use  ammonium  sulfate  as  the  nitrogen  source;  0.66  g/L (NH4)2SO4, 0.53 g/L KH2PO4, 1.62 g/L Na2HPO4.7 H2O, 7 mg/L CaCl2.2H2O, 37 mg/L MgSO4.7  H2O,  11.2 mg/L  FeSO4.7H2O, 0.574 mg/L  ZnSO4.7H2O, 0.446 mg/L MnSO4.7H2O, 0.124 mg/L H3BO3, 0.096 mg/L NaMoO4.2H2O, 0.096 mg/L CoCl2.6H2O, and 0.166 mg/L KI.

carrier air in

aqueous methanol

solution methanol

vapor silicone

membrane (0.05"" thick)

A.

to sensor stainless

→ steel case

(1/4""' O.D)

PTFE

tubing

(1/32"" I.D)

ADRboard

analog/digital

CO2

analyzer

Air

in

Exhaust

air

Substrate

feed

pump

Methanol

sensor

Computer

with

Labview6.1

B.",,,,,14.594351291656494,,True,5.0,5.0,"The relation ""aqueous methanol solution contains methanol"" is directly stated in the sentence as the methanol is one of the components listed in the composition of the aqueous methanol solution. The entity boundaries are also correctly identified, as the subject and object are clearly defined in the sentence.",6.470546007156372,,True,4.0,5.0,"The relation is accurately represented in the sentence, as it clearly states that an aqueous methanol solution contains methanol. The entity boundaries are correctly identified, with ""aqueous methanol solution"" serving as the subject and ""methanol"" as the object.",5.9134931564331055,
0x8fc,The autoclavable probe,contains,a Figaro TGS822 sensor,,,,3.1.1 Online methanol control,Copy of Adegbola thesis High Density Cultures20251113.pdf,,,,,,,Could not create prompt from relation,,,,,,Could not create prompt from relation,,,,,,Could not create prompt from relation
0x91e,"steel case (1/4""' O.D)",contains,sensor,,,,3.1.2.1 Growth medium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"A  study  by  Ramon  et  al.,  (2004)  showed  an  offset  in  methanol  measurements  by  the TGS822 sensor when determining methanol concentration in culture medium rather than distilled  water. Since ammonium hydroxide was utilized for pH control, the culture medium which was based on that of Cornish et al., (1984)  was  modified  to  use  ammonium  sulfate  as  the  nitrogen  source;  0.66  g/L (NH4)2SO4, 0.53 g/L KH2PO4, 1.62 g/L Na2HPO4.7 H2O, 7 mg/L CaCl2.2H2O, 37 mg/L MgSO4.7  H2O,  11.2 mg/L  FeSO4.7H2O, 0.574 mg/L  ZnSO4.7H2O, 0.446 mg/L MnSO4.7H2O, 0.124 mg/L H3BO3, 0.096 mg/L NaMoO4.2H2O, 0.096 mg/L CoCl2.6H2O, and 0.166 mg/L KI.

carrier air in

aqueous methanol

solution methanol

vapor silicone

membrane (0.05"" thick)

A.

to sensor stainless

→ steel case

(1/4""' O.D)

PTFE

tubing

(1/32"" I.D)

ADRboard

analog/digital

CO2

analyzer

Air

in

Exhaust

air

Substrate

feed

pump

Methanol

sensor

Computer

with

Labview6.1

B.",,,,,14.281600952148438,,False,,,"The sentence does not mention any relation between the ""sensor"" and a ""steel case (1/4'' O.D)"" containing it. Instead, it discusses various components of a methanol sensor setup, but there is no direct statement or implication that the sensor is contained within a steel case.",6.60748815536499,,True,4.0,5.0,"The relation is accurately represented in the sentence, as it mentions a ""steel case (1/4""' O.D)"" that contains a sensor. The faithfulness rating is high because the sentence directly states the presence of a sensor within the steel case. The entity boundaries are correctly identified, with the subject being the ""steel case"" and the object being the ""sensor"".",6.836824893951416,
0x6ea,soluble form of sMMO,possesses a broader range of substrate specificity,resulting in faster degradation rates of chlorinated ethenes than the particulate form,,,,Chapter 1 Introduction,Copy of Adegbola thesis High Density Cultures20251113.pdf,"The  soluble  form  has  been  shown  to  possess  a  broader  range  of  substrate specificity (Colby, et al., 1977; Hanson  and  Hanson,  1996), resulting in faster degradation rates of chlorinated ethenes than the particulate form (DiSpirito et al., 1991;",True,5.0,5.0,"The extracted relation accurately represents the source sentence, with no significant changes or additions. The object position is also correctly identified, as the phrase ""resulting in faster degradation rates of chlorinated ethenes than the particulate form"" directly follows the predicate and precedes the subject.",2.8662269115448,,True,,,"The relation is accurately represented in the sentence, as it directly states that the soluble form has a broader range of substrate specificity and faster degradation rates for chlorinated ethenes than the particulate form. This information is presented consecutively in the source sentence, making it a direct statement. The entity boundaries are correctly identified, as both the subject (soluble form of sMMO) and object (""resulting in faster degradation rates of chlorinated ethenes than the particulate form"") are explicitly mentioned in the sentence.",7.510937213897705,,True,5.0,5.0,"The relation is directly stated in the sentence, with the subject (""soluble form of sMMO"") and object (""faster degradation rates of chlorinated ethenes than the particulate form"") clearly identified.",4.559194087982178,
0x551,cultures,were incubated for,5 days,,,,Cross-chunk Analysis,Copy of A. Priyadarsini et al. 202320251115.pdf,"The cultures were then incubated at 30 ◦ C and 200 rpm for 5 days to produce a mixed culture. After 5 days, 1 mL from the mixed culture was inoculated into fresh sterile NMS medium in triplicate and incubated for 3 days with methane as before.",True,4.0,3.0,"The relation is accurately represented in the sentence, as it states that the cultures were incubated for a specific duration. However, the faithfulness rating is not a perfect score because the sentence also mentions additional details (temperature, rpm, and inoculation) that are not part of the extracted relation. The boundary quality rating is 3 because the subject ""cultures"" is correctly identified as characters 4-12, but the object ""5 days"" could be more precisely defined as a specific duration rather than just being part of the sentence's content.",3.9412760734558105,,True,5.0,5.0,"The relation ""cultures were incubated for"" is directly stated in the sentence. The subject and object boundaries are correctly identified as ""cultures"" and ""5 days"", respectively, which correspond to the entities involved in the relation.",4.413290739059448,,True,5.0,5.0,"The relation is directly stated in the sentence, and the entity boundaries (subject: ""cultures"", object: ""5 days"") are correctly identified.",3.9389171600341797,
